brand,model,price_usd,rating,sentiment,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,cluster,age,country,verified_purchase,source
Realme,Realme 12 Pro,321.98,4,Positive,2,2,5,3,3,7,1,40,Canada,True,AliExpress
Xiaomi,Poco X6,431.65,2,Neutral,2,1,2,2,4,1,0,21,Australia,True,Amazon
OnePlus,OnePlus Nord 3,975.55,3,Positive,3,1,1,3,3,3,0,23,UK,True,Amazon
Xiaomi,Poco X6,313.94,4,Positive,3,5,4,2,5,6,1,32,Brazil,True,AliExpress
Samsung,Galaxy Note 20,1289.68,3,Neutral,4,2,2,2,1,2,0,35,India,False,AliExpress
Apple,iPhone SE,1155.2,5,Positive,4,5,5,5,2,4,1,42,Australia,True,Flipkart
Samsung,Galaxy Note 20,1236.58,4,Positive,4,5,4,3,5,6,1,43,Canada,True,Amazon
Google,Pixel 7a,822.54,4,Positive,1,5,3,4,2,5,1,31,Australia,True,AliExpress
Samsung,Galaxy A55,1080.47,3,Positive,2,1,2,3,3,5,0,38,Canada,True,eBay
Motorola,Edge 50,378.99,3,Positive,3,3,1,3,2,6,1,39,Canada,True,Flipkart
Xiaomi,Redmi Note 13,535.01,3,Neutral,2,1,3,3,4,0,0,18,UK,False,Amazon
Samsung,Galaxy A55,1399.7,4,Positive,4,2,4,3,4,6,1,18,India,True,AliExpress
Apple,iPhone 15 Pro,862.94,4,Positive,5,4,3,3,2,9,1,20,Germany,True,eBay
Google,Pixel 6,937.97,2,Negative,1,2,2,1,1,2,0,43,UAE,True,eBay
Apple,iPhone SE,784.49,1,Neutral,1,1,1,2,1,0,0,22,Canada,True,Amazon
Realme,Realme 12 Pro,186.09,2,Neutral,1,1,1,1,2,3,0,32,India,True,BestBuy
Realme,Realme Narzo 70,228.06,3,Neutral,1,3,3,1,3,1,0,22,Brazil,True,Amazon
Apple,iPhone 14,1216.96,2,Negative,2,2,1,1,2,0,0,18,UK,True,BestBuy
Motorola,Razr 40,654.57,3,Neutral,3,2,3,2,4,2,0,21,India,True,Amazon
OnePlus,OnePlus Nord 3,689.21,3,Neutral,3,3,3,3,1,0,0,23,UAE,True,Amazon
Google,Pixel 8,704.06,5,Positive,3,5,5,4,5,4,1,34,UK,True,Amazon
Apple,iPhone 15 Pro,870.53,3,Negative,3,2,4,1,3,3,0,21,Germany,True,AliExpress
Samsung,Galaxy Note 20,663.02,5,Positive,5,5,4,5,5,5,1,53,Germany,True,BestBuy
Xiaomi,Poco X6,288.48,3,Neutral,4,3,2,2,2,2,0,27,Germany,True,Amazon
Realme,Realme 12 Pro,332.36,3,Positive,4,4,3,3,2,7,1,18,Germany,True,BestBuy
Xiaomi,Redmi Note 13,221.31,1,Negative,1,1,1,1,1,2,0,27,Canada,True,AliExpress
Realme,Realme Narzo 70,299.35,4,Positive,5,3,3,5,4,9,1,35,USA,True,Amazon
OnePlus,OnePlus 12,359.36,3,Positive,2,3,1,2,3,4,0,22,UK,True,Flipkart
Xiaomi,Mi 13 Pro,411.35,4,Positive,1,4,4,4,2,7,1,35,India,True,eBay
Google,Pixel 6,700.7,2,Negative,2,1,1,2,3,2,0,47,Canada,True,AliExpress
OnePlus,OnePlus 11R,860.25,1,Neutral,1,1,1,1,2,0,0,23,Germany,True,Flipkart
OnePlus,OnePlus Nord 3,662.49,1,Neutral,1,3,1,2,1,0,0,18,USA,False,BestBuy
OnePlus,OnePlus 11R,958.12,5,Positive,4,3,4,5,4,7,1,18,Brazil,True,AliExpress
Motorola,Razr 40,324.09,3,Neutral,3,2,4,3,3,1,0,19,Brazil,True,AliExpress
Google,Pixel 6,740.66,3,Positive,1,3,3,2,3,3,0,30,Brazil,True,Flipkart
Xiaomi,Poco X6,286.83,2,Neutral,1,2,1,2,3,2,0,18,India,True,Flipkart
Motorola,Edge 50,618.95,1,Negative,1,1,1,1,2,2,0,22,UK,True,Amazon
Motorola,Moto G Power,663.55,4,Positive,2,4,2,4,2,4,1,19,USA,False,BestBuy
Xiaomi,Mi 13 Pro,333.06,1,Negative,1,1,1,1,1,3,0,24,India,True,AliExpress
Apple,iPhone SE,1221.52,2,Neutral,3,2,1,3,2,2,0,26,Brazil,True,Flipkart
Motorola,Edge 50,719.64,4,Positive,4,5,3,2,3,4,1,22,India,True,Amazon
OnePlus,OnePlus 11R,479.53,3,Positive,3,1,3,3,2,2,0,18,Canada,True,Flipkart
Apple,iPhone SE,941.67,2,Negative,3,1,3,2,2,2,0,43,Australia,True,store
Xiaomi,Redmi Note 13,452.88,4,Positive,3,3,1,4,4,1,1,22,USA,False,AliExpress
OnePlus,OnePlus 11R,672.48,5,Positive,5,4,5,5,5,8,1,18,UK,True,Amazon
Realme,Realme Narzo 70,469.66,4,Positive,3,4,4,4,5,6,1,18,Brazil,False,Flipkart
OnePlus,OnePlus 11R,525.83,4,Positive,4,5,4,3,3,8,1,32,Canada,True,AliExpress
Realme,Realme Narzo 70,387.46,3,Neutral,3,2,2,5,4,5,1,35,UK,True,Amazon
Motorola,Moto G Power,755.44,3,Positive,3,2,5,2,2,3,1,18,Brazil,True,BestBuy
Apple,iPhone 13,1163.33,1,Neutral,1,1,1,1,1,1,0,18,Australia,False,Flipkart
Google,Pixel 6,924.03,3,Neutral,5,5,5,5,5,5,1,49,Germany,True,Flipkart
Motorola,Razr 40,566.86,3,Neutral,3,2,1,1,1,1,0,28,India,True,AliExpress
Apple,iPhone 14,977.93,4,Positive,4,4,3,2,2,4,1,29,Brazil,True,AliExpress
Google,Pixel 8,632.03,4,Positive,3,4,4,2,4,4,1,25,UAE,True,Flipkart
OnePlus,OnePlus 12,932.47,2,Neutral,1,1,2,2,1,3,0,32,Brazil,True,Amazon
Samsung,Galaxy Z Flip,992.42,3,Positive,1,4,3,3,1,3,0,28,Canada,True,Amazon
OnePlus,OnePlus 12,816.07,1,Neutral,2,1,1,1,1,3,0,40,Australia,True,Flipkart
Samsung,Galaxy S24,838.48,1,Neutral,1,1,2,1,1,2,0,34,UAE,True,AliExpress
Samsung,Galaxy A55,880.73,1,Negative,1,1,1,1,1,5,0,34,USA,True,Flipkart
Motorola,Edge 50,766.4,4,Positive,4,3,4,4,3,8,1,44,UK,True,Amazon
Apple,iPhone SE,1125.45,4,Positive,4,3,5,4,4,6,1,22,UK,True,Amazon
OnePlus,OnePlus 11R,646.18,5,Positive,4,5,5,3,5,3,1,36,Germany,True,AliExpress
Samsung,Galaxy S24,1056.94,3,Positive,2,2,3,2,2,4,0,50,UK,True,eBay
OnePlus,OnePlus 11R,613.56,2,Neutral,2,2,2,2,2,2,0,30,UAE,True,BestBuy
Google,Pixel 6,505.26,3,Neutral,1,1,4,4,3,1,0,54,UK,True,eBay
Motorola,Razr 40,768.97,2,Negative,3,1,1,2,1,0,0,34,Australia,True,eBay
Google,Pixel 7a,638.56,4,Positive,3,4,4,4,5,4,1,29,UAE,True,eBay
Samsung,Galaxy A55,1347.94,3,Neutral,2,2,2,2,1,2,0,39,Canada,True,Amazon
Samsung,Galaxy Z Flip,734.31,5,Positive,4,5,5,5,4,7,1,35,Germany,True,Amazon
OnePlus,OnePlus 11R,434.47,5,Neutral,4,5,4,4,5,5,1,48,Brazil,True,BestBuy
Samsung,Galaxy A55,1072.93,4,Positive,4,3,3,3,5,3,1,18,UAE,True,eBay
Apple,iPhone 13,970.56,3,Neutral,3,3,4,3,2,2,1,37,UAE,True,AliExpress
Samsung,Galaxy Z Flip,1141.13,1,Neutral,1,2,1,1,1,4,0,39,UK,False,AliExpress
Xiaomi,Poco X6,624.31,4,Positive,4,1,4,4,5,6,1,29,UK,False,BestBuy
Google,Pixel 6,518.45,3,Neutral,2,1,3,2,3,2,0,28,Germany,False,eBay
Xiaomi,Poco X6,510.3,3,Neutral,2,2,3,2,2,1,0,30,Germany,True,Flipkart
Motorola,Moto G Power,401.38,5,Positive,4,5,5,4,2,8,1,27,Germany,True,BestBuy
Realme,Realme 12 Pro,458.91,2,Neutral,3,2,2,2,1,1,0,39,Germany,True,BestBuy
Apple,iPhone 14,1317.75,2,Negative,3,2,4,1,1,5,0,24,Brazil,True,Flipkart
Google,Pixel 6,878.48,3,Positive,3,2,2,1,2,3,0,36,Australia,True,BestBuy
Google,Pixel 8,758.94,3,Neutral,4,2,2,3,3,1,0,32,Canada,True,AliExpress
Apple,iPhone SE,796.54,4,Positive,2,1,1,4,1,1,0,26,India,True,BestBuy
Motorola,Edge 50,287.01,3,Positive,2,3,1,2,2,6,0,42,Australia,True,BestBuy
Motorola,Moto G Power,673.67,2,Neutral,1,1,1,1,2,5,0,35,UK,True,BestBuy
Samsung,Galaxy Z Flip,730.84,1,Negative,4,1,1,1,1,2,0,31,Germany,True,BestBuy
OnePlus,OnePlus 12,655.97,4,Positive,3,2,4,3,3,0,1,28,UAE,True,AliExpress
Realme,Realme 12 Pro,246.73,1,Neutral,1,1,1,1,1,0,0,18,Brazil,True,AliExpress
Motorola,Edge 50,391.9,5,Positive,5,5,3,5,3,4,1,36,Australia,True,Flipkart
Apple,iPhone 14,816.51,3,Positive,2,2,2,3,2,1,0,38,Brazil,True,AliExpress
Apple,iPhone SE,792.76,4,Positive,5,4,3,4,4,0,1,41,India,False,Flipkart
Google,Pixel 8,757.53,1,Negative,1,3,1,1,1,1,0,38,UK,True,Amazon
Xiaomi,Poco X6,690.12,3,Neutral,2,5,3,4,5,7,1,37,Brazil,False,BestBuy
OnePlus,OnePlus Nord 3,825.33,5,Positive,5,5,4,3,5,5,1,45,Brazil,True,eBay
Motorola,Moto G Power,432.19,4,Neutral,3,2,1,4,3,3,1,30,Australia,False,Amazon
Apple,iPhone SE,1125.4,4,Positive,2,3,4,4,3,3,1,21,India,False,eBay
Apple,iPhone 15 Pro,1031.47,5,Positive,3,4,5,5,5,3,1,39,Canada,True,Flipkart
Xiaomi,Redmi Note 13,568.38,1,Negative,1,1,1,1,1,0,0,18,Germany,True,BestBuy
OnePlus,OnePlus 12,590.46,3,Positive,4,3,5,2,4,4,1,24,Germany,False,Flipkart
Motorola,Edge 50,240.63,3,Neutral,3,3,3,1,2,0,0,46,India,True,Flipkart
OnePlus,OnePlus 11R,562.68,1,Negative,1,1,1,1,3,1,0,22,India,True,BestBuy
Realme,Realme Narzo 70,432.38,4,Positive,2,5,2,5,4,0,1,39,Germany,False,Amazon
OnePlus,OnePlus Nord 3,691.95,4,Positive,1,3,3,4,5,5,1,22,UK,False,AliExpress
Apple,iPhone 13,1100.93,4,Positive,5,4,4,4,3,3,1,18,Australia,True,Amazon
Samsung,Galaxy Note 20,851.2,3,Positive,3,2,1,3,3,5,1,30,Brazil,True,BestBuy
Apple,iPhone 14,754.14,4,Positive,3,5,5,5,2,4,1,25,Germany,True,Amazon
Apple,iPhone SE,872.75,3,Neutral,4,4,2,3,1,2,0,34,USA,True,eBay
OnePlus,OnePlus 12,949.05,2,Neutral,1,1,2,1,1,1,0,48,India,False,AliExpress
OnePlus,OnePlus Nord 3,799.23,3,Positive,3,3,1,1,2,6,0,47,Canada,True,Amazon
Samsung,Galaxy Note 20,797.67,2,Neutral,1,2,2,1,1,1,0,30,UK,True,Flipkart
Samsung,Galaxy Note 20,761.35,3,Neutral,2,3,4,5,5,5,1,45,Canada,True,AliExpress
Samsung,Galaxy Note 20,1214.32,3,Neutral,2,2,4,3,3,1,0,20,Germany,True,Amazon
Samsung,Galaxy S24,1042.49,2,Neutral,1,2,2,2,1,0,0,34,Australia,True,eBay
OnePlus,OnePlus 11R,601.67,3,Neutral,4,5,4,4,3,5,1,18,Australia,True,eBay
Google,Pixel 6,805.94,2,Negative,1,3,2,1,1,3,0,18,India,True,Flipkart
Google,Pixel 6,617.97,4,Positive,3,4,4,2,2,4,1,36,Australia,True,eBay
Samsung,Galaxy S24,1098.85,5,Positive,5,5,4,4,5,6,1,39,UK,False,AliExpress
Google,Pixel 6,514.43,4,Positive,2,4,3,2,4,3,1,38,India,True,eBay
Motorola,Edge 50,720.06,4,Positive,3,4,4,3,4,3,1,26,Canada,True,Amazon
OnePlus,OnePlus Nord 3,717.4,2,Neutral,1,2,1,2,1,2,0,38,Germany,True,AliExpress
Google,Pixel 7a,1062.5,4,Positive,3,3,3,3,5,5,1,24,UAE,True,BestBuy
Motorola,Moto G Power,632.65,3,Neutral,3,2,1,4,3,2,0,18,Brazil,True,eBay
Google,Pixel 7a,986.73,2,Neutral,1,1,1,1,2,1,0,26,Brazil,True,eBay
Realme,Realme Narzo 70,289.86,4,Positive,3,3,3,3,2,5,1,32,UAE,True,Flipkart
Apple,iPhone 15 Pro,1201.89,4,Positive,3,4,4,2,3,4,1,19,UAE,True,AliExpress
Xiaomi,Redmi Note 13,690.06,2,Neutral,2,1,2,2,2,0,0,32,India,True,BestBuy
Realme,Realme 12 Pro,427.56,1,Negative,1,1,1,1,1,4,0,18,Germany,True,BestBuy
Realme,Realme Narzo 70,403.41,1,Negative,1,1,1,1,2,2,0,23,UAE,True,BestBuy
Xiaomi,Mi 13 Pro,530.0,4,Positive,5,5,2,4,4,4,1,39,Australia,False,Amazon
Samsung,Galaxy A55,1222.25,3,Positive,1,3,2,1,1,3,0,35,India,True,eBay
Motorola,Edge 50,726.1,4,Positive,4,3,2,3,3,5,1,30,Canada,True,Flipkart
Apple,iPhone 15 Pro,1355.49,4,Positive,3,4,3,3,3,6,1,42,India,True,Flipkart
Apple,iPhone SE,1067.86,4,Positive,5,4,4,3,5,3,1,47,Germany,True,BestBuy
Apple,iPhone 13,1278.74,5,Positive,4,4,5,5,5,3,1,28,Germany,True,BestBuy
Google,Pixel 7a,801.31,1,Neutral,1,1,2,1,2,1,0,33,UK,True,AliExpress
Apple,iPhone SE,819.42,2,Neutral,2,1,2,1,1,2,0,35,India,True,AliExpress
Apple,iPhone 14,997.37,2,Neutral,1,2,2,2,1,1,0,34,USA,True,Flipkart
Apple,iPhone SE,1268.2,4,Positive,3,5,5,4,5,5,1,31,India,True,Amazon
Apple,iPhone 15 Pro,1478.53,3,Neutral,5,4,5,5,5,7,1,32,Canada,True,Amazon
OnePlus,OnePlus 12,859.42,4,Positive,3,4,3,5,3,4,1,22,India,False,AliExpress
OnePlus,OnePlus Nord 3,854.89,4,Neutral,4,5,3,3,3,2,1,27,UAE,True,Flipkart
OnePlus,OnePlus Nord 3,903.54,4,Positive,4,4,4,5,5,2,1,22,Germany,True,AliExpress
Realme,Realme 12 Pro,281.99,1,Negative,1,2,1,1,1,5,0,30,Canada,True,Amazon
OnePlus,OnePlus 11R,386.44,3,Neutral,2,1,1,1,1,2,0,35,India,True,store
Realme,Realme 12 Pro,287.37,4,Positive,3,5,5,4,2,8,1,32,Canada,True,Amazon
OnePlus,OnePlus Nord 3,664.75,4,Positive,3,2,4,3,3,4,1,26,Canada,True,eBay
Xiaomi,Mi 13 Pro,566.79,3,Neutral,1,2,1,1,1,2,0,29,UK,True,store
Realme,Realme Narzo 70,254.88,2,Negative,2,1,1,2,2,1,0,36,UAE,True,Flipkart
Xiaomi,Poco X6,601.02,4,Positive,4,3,3,4,3,3,1,40,UK,True,AliExpress
Samsung,Galaxy A55,502.98,4,Positive,4,1,2,1,4,4,1,22,India,True,BestBuy
Apple,iPhone 13,1032.27,5,Positive,4,5,4,4,5,6,1,41,Australia,False,eBay
Xiaomi,Redmi Note 13,377.13,3,Neutral,2,3,5,1,4,1,0,26,Brazil,True,Amazon
Realme,Realme Narzo 70,487.77,2,Positive,1,3,3,1,1,4,0,41,Brazil,True,eBay
Xiaomi,Redmi Note 13,400.1,2,Negative,1,1,2,2,1,2,0,23,Australia,True,eBay
Google,Pixel 7a,624.41,4,Positive,2,5,4,4,4,5,1,54,UAE,True,Amazon
Realme,Realme Narzo 70,418.94,3,Neutral,4,2,2,4,2,7,1,19,UK,True,Flipkart
Xiaomi,Redmi Note 13,457.06,1,Negative,1,1,1,2,1,1,0,35,Germany,True,store
Motorola,Moto G Power,654.14,5,Positive,5,4,4,5,5,2,1,39,Brazil,True,Flipkart
Samsung,Galaxy Note 20,728.27,5,Positive,3,5,5,5,5,6,1,33,Brazil,True,BestBuy
Samsung,Galaxy A55,755.0,5,Positive,4,5,5,5,5,3,1,45,UK,True,eBay
Google,Pixel 8,735.89,5,Positive,5,5,4,4,5,8,1,32,Germany,True,Amazon
OnePlus,OnePlus 11R,909.27,1,Negative,1,1,2,1,1,1,0,21,Australia,True,AliExpress
Realme,Realme 12 Pro,374.51,3,Negative,3,4,1,3,1,2,0,52,Brazil,False,AliExpress
Realme,Realme 12 Pro,188.62,5,Positive,2,5,4,5,5,4,1,40,UK,True,eBay
Samsung,Galaxy Z Flip,715.28,4,Neutral,3,4,2,4,3,0,1,25,USA,False,Amazon
Xiaomi,Redmi Note 13,539.32,4,Positive,2,4,5,3,3,6,1,18,UK,False,Amazon
Xiaomi,Mi 13 Pro,204.41,2,Negative,1,1,1,1,2,0,0,46,USA,True,eBay
Realme,Realme 12 Pro,298.2,3,Neutral,3,2,3,5,4,3,1,23,Australia,True,BestBuy
Motorola,Razr 40,343.78,5,Positive,5,3,3,3,3,6,1,41,Canada,False,AliExpress
Realme,Realme 12 Pro,312.5,1,Negative,1,1,1,1,1,1,0,22,India,True,Amazon
Realme,Realme Narzo 70,484.64,3,Neutral,1,1,1,1,2,3,0,47,Germany,True,AliExpress
Motorola,Razr 40,457.81,4,Positive,2,4,2,5,2,4,1,40,USA,False,AliExpress
Xiaomi,Mi 13 Pro,518.71,4,Positive,4,4,4,4,3,4,1,38,Canada,True,BestBuy
Motorola,Moto G Power,355.12,4,Positive,3,4,3,4,4,7,1,18,UK,False,AliExpress
Google,Pixel 6,889.08,2,Neutral,1,1,1,4,3,2,0,34,India,True,eBay
Apple,iPhone 15 Pro,917.85,5,Positive,4,5,5,4,4,4,1,31,Germany,True,AliExpress
Realme,Realme Narzo 70,481.9,1,Negative,1,1,1,1,1,3,0,45,UK,True,Flipkart
Xiaomi,Poco X6,550.98,2,Neutral,1,2,1,1,1,0,0,18,Canada,True,eBay
Xiaomi,Mi 13 Pro,208.87,1,Negative,1,1,1,1,1,2,0,33,UK,True,Amazon
OnePlus,OnePlus 11R,725.32,4,Neutral,4,4,5,3,5,2,1,31,Canada,True,Flipkart
Google,Pixel 7a,734.24,2,Negative,1,1,1,1,2,1,0,22,India,False,eBay
OnePlus,OnePlus Nord 3,810.33,3,Positive,4,4,1,4,3,3,1,21,Australia,True,BestBuy
Apple,iPhone SE,1197.82,1,Negative,1,1,1,1,1,1,0,53,UK,True,eBay
Realme,Realme Narzo 70,561.62,4,Positive,5,5,4,3,1,9,1,38,UK,False,BestBuy
Motorola,Moto G Power,401.0,1,Negative,1,1,2,1,1,1,0,29,Australia,True,Amazon
Motorola,Edge 50,217.62,3,Neutral,2,2,1,2,2,1,0,18,Australia,False,AliExpress
OnePlus,OnePlus Nord 3,534.88,2,Neutral,2,1,1,1,1,2,0,19,Canada,True,AliExpress
Google,Pixel 6,519.16,3,Positive,2,5,4,3,3,8,1,41,Canada,True,AliExpress
Xiaomi,Poco X6,668.5,4,Positive,3,5,4,4,4,6,1,33,USA,True,AliExpress
Apple,iPhone 15 Pro,752.85,4,Positive,5,3,3,4,4,7,1,43,India,True,Flipkart
Xiaomi,Mi 13 Pro,331.33,3,Positive,4,3,2,1,3,6,1,29,India,True,store
Realme,Realme 12 Pro,498.92,2,Neutral,1,3,1,3,1,1,0,39,Germany,True,eBay
Google,Pixel 6,1040.73,1,Neutral,1,1,1,1,1,3,0,36,UK,True,BestBuy
Xiaomi,Poco X6,289.26,2,Negative,2,2,3,2,1,3,0,24,UK,True,eBay
OnePlus,OnePlus 11R,732.16,3,Negative,2,3,2,3,1,0,0,24,USA,True,Flipkart
Motorola,Moto G Power,460.28,5,Positive,4,5,4,3,4,5,1,37,India,True,AliExpress
OnePlus,OnePlus Nord 3,503.63,4,Positive,2,3,4,4,4,9,1,28,UK,False,Amazon
Xiaomi,Redmi Note 13,520.52,1,Neutral,2,1,1,2,1,2,0,18,Brazil,True,Flipkart
Google,Pixel 7a,732.63,1,Negative,1,1,1,1,1,1,0,19,UK,False,eBay
Xiaomi,Poco X6,445.86,5,Positive,4,5,5,5,3,9,1,29,UAE,True,store
Google,Pixel 7a,671.97,3,Neutral,2,5,2,3,2,2,0,30,India,True,eBay
Apple,iPhone 14,965.6,5,Positive,5,4,4,5,4,6,1,33,Germany,True,BestBuy
Google,Pixel 7a,801.71,3,Neutral,3,2,3,1,4,2,0,34,UK,False,eBay
Samsung,Galaxy S24,698.84,3,Neutral,3,4,4,4,4,4,1,37,Australia,True,Flipkart
OnePlus,OnePlus 11R,467.72,4,Positive,3,5,5,5,5,7,1,44,UK,False,BestBuy
Xiaomi,Poco X6,632.98,4,Positive,4,4,4,5,4,4,1,48,Canada,True,eBay
OnePlus,OnePlus 12,778.3,5,Positive,4,5,3,4,4,5,1,43,India,True,BestBuy
Motorola,Moto G Power,346.67,4,Positive,3,3,4,3,2,3,1,41,UAE,True,eBay
Google,Pixel 7a,912.11,3,Positive,1,3,2,3,1,0,0,18,UK,False,Flipkart
Samsung,Galaxy Note 20,1292.94,2,Neutral,1,2,2,1,1,2,0,31,Brazil,True,Amazon
Motorola,Edge 50,386.87,3,Neutral,2,2,3,3,2,2,0,43,Germany,True,Flipkart
Motorola,Moto G Power,764.53,2,Neutral,1,1,1,1,2,4,0,27,Australia,True,eBay
Xiaomi,Redmi Note 13,350.34,3,Neutral,3,2,3,4,2,4,1,18,India,True,eBay
Google,Pixel 8,641.56,5,Positive,5,5,4,5,4,6,1,38,Germany,False,BestBuy
OnePlus,OnePlus 11R,391.47,3,Positive,2,4,4,3,1,5,1,35,India,False,Flipkart
OnePlus,OnePlus 12,763.34,1,Neutral,1,1,1,1,1,0,0,23,USA,True,AliExpress
Apple,iPhone 13,1253.05,4,Positive,3,4,3,4,3,3,1,33,Germany,False,Flipkart
OnePlus,OnePlus Nord 3,930.33,4,Positive,2,4,4,5,2,7,1,32,India,True,Flipkart
OnePlus,OnePlus 12,488.91,2,Neutral,1,1,1,2,1,1,0,28,Canada,True,Amazon
Samsung,Galaxy Note 20,719.02,5,Positive,5,3,3,4,3,3,1,29,USA,True,BestBuy
Realme,Realme 12 Pro,331.85,5,Positive,5,3,4,5,4,3,1,32,Australia,True,AliExpress
OnePlus,OnePlus 12,879.87,2,Neutral,2,1,2,1,1,4,0,33,Australia,True,BestBuy
Realme,Realme 12 Pro,514.61,1,Negative,1,1,1,1,1,1,0,18,Brazil,True,BestBuy
OnePlus,OnePlus 12,506.71,4,Positive,4,3,3,4,4,4,1,32,Brazil,True,AliExpress
Apple,iPhone SE,1018.53,2,Neutral,2,2,1,1,1,2,0,27,UAE,True,eBay
OnePlus,OnePlus Nord 3,555.55,3,Positive,2,4,2,2,4,4,1,18,USA,True,Flipkart
Realme,Realme 12 Pro,570.7,4,Positive,3,4,3,4,4,6,1,47,Canada,True,eBay
Realme,Realme Narzo 70,568.45,1,Negative,1,2,1,1,1,1,0,31,Germany,True,Amazon
Realme,Realme Narzo 70,259.32,5,Positive,4,3,3,4,5,4,1,29,India,True,Amazon
Motorola,Razr 40,722.62,2,Neutral,1,1,2,1,3,3,0,18,UAE,True,BestBuy
Samsung,Galaxy A55,842.19,3,Negative,3,2,2,2,2,3,0,44,Australia,True,Flipkart
Google,Pixel 6,833.04,3,Neutral,3,2,2,2,2,0,0,33,UK,True,Flipkart
Motorola,Moto G Power,337.1,3,Positive,2,4,2,1,4,4,1,32,UAE,True,Flipkart
Motorola,Razr 40,647.99,4,Positive,1,5,4,4,4,5,1,41,UK,True,Flipkart
Google,Pixel 8,1022.65,3,Neutral,3,4,3,4,3,3,1,18,UK,True,BestBuy
Samsung,Galaxy S24,1369.43,4,Positive,5,2,5,3,4,5,1,32,India,True,Flipkart
Realme,Realme Narzo 70,482.19,4,Positive,3,3,1,4,4,3,1,20,Australia,False,Flipkart
Xiaomi,Mi 13 Pro,236.82,3,Neutral,2,2,3,3,1,1,0,24,Australia,True,AliExpress
Google,Pixel 8,551.29,4,Positive,2,4,3,4,4,4,1,37,Canada,True,Flipkart
Google,Pixel 6,668.48,1,Negative,1,1,1,1,3,2,0,32,Brazil,True,eBay
Motorola,Edge 50,791.92,3,Neutral,1,3,2,3,2,2,0,31,India,False,eBay
Apple,iPhone 14,763.07,1,Negative,1,2,1,1,1,3,0,35,Australia,True,Flipkart
Realme,Realme Narzo 70,388.27,1,Neutral,1,1,1,1,1,3,0,24,Brazil,True,store
Samsung,Galaxy Z Flip,1372.69,4,Positive,5,3,3,5,3,4,1,35,Germany,True,store
Samsung,Galaxy Note 20,740.36,5,Positive,3,4,4,5,5,1,1,18,Australia,True,Amazon
OnePlus,OnePlus Nord 3,678.76,3,Positive,1,2,4,3,2,6,1,32,India,True,BestBuy
Realme,Realme Narzo 70,372.54,5,Positive,4,5,5,5,4,2,1,20,Brazil,True,Flipkart
OnePlus,OnePlus 12,482.93,4,Positive,4,3,4,4,3,5,1,23,India,True,AliExpress
Google,Pixel 6,719.15,5,Positive,4,5,4,4,4,1,1,35,USA,True,BestBuy
OnePlus,OnePlus 12,799.52,3,Neutral,3,2,2,4,1,3,0,42,Canada,True,Flipkart
Motorola,Razr 40,221.34,1,Negative,1,1,1,1,1,4,0,18,USA,True,Amazon
Motorola,Edge 50,743.36,2,Neutral,2,2,3,1,3,1,0,22,Australia,True,Flipkart
Xiaomi,Poco X6,545.25,4,Positive,4,5,3,2,3,3,1,39,USA,True,eBay
Google,Pixel 6,631.29,4,Positive,4,4,4,5,2,3,1,33,UAE,True,Flipkart
OnePlus,OnePlus 11R,628.64,1,Negative,1,1,1,1,1,0,0,45,Canada,True,AliExpress
Google,Pixel 6,534.73,4,Positive,4,5,5,4,4,2,1,37,Brazil,True,BestBuy
Apple,iPhone 13,969.72,2,Negative,2,3,1,1,2,3,0,29,Australia,True,eBay
Motorola,Moto G Power,254.95,3,Positive,2,3,2,2,2,4,0,33,Brazil,True,Flipkart
OnePlus,OnePlus 11R,744.94,3,Neutral,1,3,3,4,3,0,0,27,UK,True,Amazon
Motorola,Edge 50,309.3,4,Positive,3,3,1,2,4,3,1,38,India,False,Flipkart
OnePlus,OnePlus 11R,763.74,2,Neutral,2,2,1,2,1,0,0,25,UK,True,BestBuy
Samsung,Galaxy Z Flip,438.72,3,Positive,1,3,2,3,3,6,1,28,Canada,False,Amazon
Samsung,Galaxy Z Flip,556.92,3,Positive,2,3,3,1,3,2,0,29,UK,True,AliExpress
Motorola,Moto G Power,414.69,4,Positive,4,3,3,3,2,4,1,43,UK,True,AliExpress
Google,Pixel 8,825.04,5,Positive,5,5,4,5,5,5,1,33,India,False,AliExpress
Realme,Realme Narzo 70,513.17,4,Positive,3,4,4,3,4,2,1,26,UAE,True,Flipkart
OnePlus,OnePlus 12,710.37,4,Positive,4,4,2,4,3,4,1,43,India,True,eBay
OnePlus,OnePlus 11R,869.63,1,Negative,1,1,2,2,1,1,0,31,UK,True,AliExpress
Google,Pixel 6,734.33,5,Positive,5,4,3,3,5,5,1,26,UK,True,Amazon
Apple,iPhone SE,761.09,4,Positive,4,3,3,3,5,5,1,56,Canada,True,Flipkart
Xiaomi,Redmi Note 13,451.47,4,Neutral,4,3,3,3,3,4,1,26,Germany,False,Amazon
Motorola,Moto G Power,725.88,4,Positive,3,5,4,5,5,5,1,31,Germany,True,AliExpress
OnePlus,OnePlus 11R,600.3,1,Negative,1,1,1,1,2,3,0,32,India,True,Flipkart
Realme,Realme 12 Pro,475.15,4,Positive,2,5,2,2,3,7,1,26,Brazil,False,Amazon
Google,Pixel 7a,865.57,3,Neutral,5,3,2,1,4,0,0,33,India,True,Amazon
Motorola,Moto G Power,692.14,5,Positive,5,5,4,3,5,2,1,20,USA,True,AliExpress
